CensusTract,County,Borough,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Citizen,Income,IMPUTED
36081025500,Queens,Queens,1423,758,665,26.2,33.4,0.0,0.0,37.9,915,77396.0,False
36081025700,Queens,Queens,1327,700,627,31.7,26.9,4.1,0.0,30.7,748,61848.0,False
36081025800,Queens,Queens,2048,918,1130,13.7,1.9,72.2,0.0,6.8,1220,67596.0,False
36081025900,Queens,Queens,3353,1831,1522,42.4,13.4,0.2,0.0,41.2,1496,47529.0,False
36081026000,Queens,Queens,2818,1272,1546,25.7,0.0,67.4,0.0,4.2,1519,37857.0,False
36081026100,Queens,Queens,7098,3508,3590,43.7,7.9,2.0,0.0,43.9,2878,39852.0,False
36081026200,Queens,Queens,1208,508,700,12.1,0.0,78.9,0.0,1.4,757,64464.0,False
36081026300,Queens,Queens,7124,3997,3127,33.0,10.5,0.4,0.0,53.6,2919,44935.0,False
36081026400,Queens,Queens,2365,1034,1331,22.0,0.8,71.0,0.0,3.0,1419,58147.0,False
36081026500,Queens,Queens,4127,2046,2081,22.0,10.0,0.6,0.0,67.0,1569,49535.0,False
36081026600,Queens,Queens,1933,976,957,12.0,0.0,77.8,2.5,5.3,1310,27833.0,False
36081026700,Queens,Queens,6563,3705,2858,55.8,4.6,0.6,1.5,35.0,2444,48732.0,False
36081026901,Queens,Queens,5089,2674,2415,53.0,4.1,0.2,0.0,40.6,1847,46900.0,False
36081026902,Queens,Queens,4557,2103,2454,39.5,3.7,1.6,0.0,55.2,2098,47024.0,False
36081027000,Queens,Queens,2080,935,1145,18.8,0.7,74.8,0.0,0.5,1177,46250.0,False
36081027100,Queens,Queens,8512,4616,3896,42.1,5.6,2.2,1.1,46.4,3558,51276.0,False
36081027200,Queens,Queens,2432,1122,1310,5.0,0.2,90.0,0.0,0.0,1494,59677.0,False
36081027300,Queens,Queens,8196,4102,4094,82.6,3.1,2.0,0.0,8.7,3414,39073.0,False
36081027400,Queens,Queens,1781,723,1058,18.3,0.0,68.8,0.0,4.2,1260,58188.0,False
36081027500,Queens,Queens,7489,3929,3560,79.2,7.2,1.3,0.0,12.3,2957,49063.0,False
36081027600,Queens,Queens,1262,511,751,15.7,0.3,78.4,0.0,2.5,801,46579.0,False
36081027700,Queens,Queens,7638,3961,3677,71.4,10.3,1.3,0.4,12.7,2739,39399.0,False
36081027800,Queens,Queens,2437,1054,1383,18.7,0.0,77.8,0.0,0.5,1658,38147.0,False
36081027900,Queens,Queens,6233,3224,3009,67.1,14.8,2.4,0.0,12.5,2964,48170.0,False
36081028000,Queens,Queens,1775,786,989,15.4,0.0,81.1,0.0,0.0,1005,79792.0,False
36081028100,Queens,Queens,4435,2028,2407,63.4,28.8,1.0,0.0,5.8,2738,47998.0,False
36081028200,Queens,Queens,1703,813,890,8.5,1.4,85.1,0.0,1.3,1131,70523.0,False
36081028300,Queens,Queens,7318,3263,4055,60.6,19.6,0.3,0.0,18.5,4032,57158.0,False
36081028400,Queens,Queens,4367,1996,2371,8.2,0.7,86.2,0.0,0.0,2297,61964.0,False
36081028500,Queens,Queens,5120,2656,2464,44.5,36.7,2.3,0.0,12.6,2664,61682.0,False
36081028700,Queens,Queens,6423,3147,3276,40.9,32.9,0.0,0.0,24.8,3423,61472.0,False
36081028800,Queens,Queens,4693,2175,2518,10.0,1.2,80.5,0.0,4.7,2948,59792.0,False
36081028900,Queens,Queens,5574,3011,2563,32.2,21.0,2.0,0.0,41.9,2964,61011.0,False
36081029100,Queens,Queens,6605,3295,3310,29.5,14.7,1.4,0.0,54.0,3210,33785.0,False
36081029300,Queens,Queens,1217,596,621,7.5,10.9,0.0,0.0,81.6,703,48355.0,False
36081029400,Queens,Queens,6827,3102,3725,9.1,0.7,86.8,0.0,2.3,4616,65471.0,False
36081029500,Queens,Queens,3722,1762,1960,26.0,36.1,3.6,0.0,33.3,2500,69539.0,False
36081029700,Queens,Queens,2128,1183,945,29.8,41.2,2.3,0.0,24.6,990,55536.0,False
36081030600,Queens,Queens,4058,1750,2308,8.9,3.2,87.0,0.0,0.0,2643,66974.0,False
36081030902,Queens,Queens,7894,4055,3839,33.1,23.3,1.4,0.4,38.7,4053,46136.0,False
36081030903,Queens,Queens,6441,3259,3182,43.0,15.0,0.5,0.0,37.6,3636,54185.0,False
36081030904,Queens,Queens,3847,1977,1870,49.1,19.8,0.4,0.0,30.5,2305,53094.0,False
36081031700,Queens,Queens,6451,3009,3442,19.3,70.8,0.4,0.0,8.1,4648,64207.0,False
36081032000,Queens,Queens,5330,2493,2837,9.6,4.8,80.7,0.0,0.7,3370,71806.0,False
36081032700,Queens,Queens,4112,2319,1793,63.0,10.3,4.3,0.6,20.1,2079,58214.0,False
36081032800,Queens,Queens,2376,1065,1311,5.9,3.4,88.2,0.0,0.0,1509,58125.0,False
36081032900,Queens,Queens,4071,1820,2251,54.4,13.6,2.8,0.2,28.2,2707,53495.0,False
36081033000,Queens,Queens,7115,3123,3992,9.5,1.1,86.9,0.0,1.2,4550,78269.0,False
36081033401,Queens,Queens,3516,1668,1848,9.3,1.2,85.2,0.0,2.4,2228,69320.0,False
36081033402,Queens,Queens,13061,4381,8680,4.8,1.5,91.9,0.0,0.9,10303,45991.0,False
36081033700,Queens,Queens,3555,1989,1566,72.1,1.9,0.0,0.8,21.0,1889,57554.0,False
36081033900,Queens,Queens,3374,1549,1825,65.1,8.2,7.5,0.0,16.0,1943,70333.0,False
36081034700,Queens,Queens,3394,1680,1714,65.1,9.3,9.9,0.0,14.2,1939,47614.0,False
36081035100,Queens,Queens,4215,2048,2167,65.8,9.6,3.3,0.0,20.6,2021,58433.0,False
36081035200,Queens,Queens,3044,1440,1604,6.1,3.6,84.3,0.0,0.3,2006,74336.0,False
36081035300,Queens,Queens,2451,1081,1370,80.2,1.1,11.5,0.0,2.6,1448,45610.0,False
36081035700,Queens,Queens,4204,2209,1995,46.3,17.4,25.4,0.0,10.7,2771,47763.0,False
36081035800,Queens,Queens,4094,1822,2272,5.2,0.1,91.3,0.0,0.0,2637,75368.0,False
36081036100,Queens,Queens,2956,1534,1422,67.7,2.0,28.8,0.0,1.2,1261,41990.0,False
36081036300,Queens,Queens,2105,1092,1013,78.4,1.5,12.5,0.0,4.0,952,52841.0,False
36081036500,Queens,Queens,3822,2219,1603,76.1,2.8,15.4,0.0,5.5,1367,49375.0,False
36081036600,Queens,Queens,3041,1394,1647,4.5,0.0,88.8,0.0,5.1,2073,69250.0,False
36081036700,Queens,Queens,2644,1186,1458,39.5,3.2,44.3,0.0,10.8,1410,60000.0,False
36081036800,Queens,Queens,2446,1172,1274,8.7,1.3,87.0,0.0,0.0,1665,71923.0,False
36081037100,Queens,Queens,1789,882,907,51.1,2.3,28.6,0.0,18.0,973,47209.0,False
36081037300,Queens,Queens,2500,1228,1272,60.0,6.3,18.4,0.0,8.6,1170,56320.0,False
36081037500,Queens,Queens,3946,2180,1766,88.7,0.8,2.5,0.0,5.9,1231,45655.0,False
36081037600,Queens,Queens,5979,2551,3428,5.4,0.0,90.8,0.6,2.1,4105,72198.0,False
36081037700,Queens,Queens,3717,1783,1934,87.2,0.0,10.0,0.0,2.4,978,46276.0,False
36081037900,Queens,Queens,7287,3991,3296,94.0,0.1,1.7,0.4,3.8,1553,48523.0,False
36081038100,Queens,Queens,7798,4344,3454,83.2,1.1,11.6,0.0,3.3,2457,48311.0,False
36081038400,Queens,Queens,2420,1072,1348,8.6,2.0,85.1,0.0,4.0,1472,62500.0,False
36081039400,Queens,Queens,3010,1356,1654,7.4,0.6,87.1,0.0,0.4,1967,57391.0,False
36081039800,Queens,Queens,1731,823,908,4.9,0.8,92.0,0.0,0.0,1263,62375.0,False
36081039900,Queens,Queens,4181,2249,1932,84.7,1.4,3.8,0.0,8.4,1068,46362.0,False
36081040000,Queens,Queens,1476,699,777,2.6,0.3,94.4,0.0,0.0,1028,73516.0,False
36081040100,Queens,Queens,8193,4402,3791,84.4,1.6,1.4,0.2,12.3,2012,47702.0,False
36081040200,Queens,Queens,1617,629,988,2.6,0.0,94.2,0.0,1.3,1206,81607.0,False
36081040300,Queens,Queens,7310,4053,3257,88.8,1.5,0.1,0.0,7.9,2162,46188.0,False
36081040400,Queens,Queens,4316,1781,2535,7.1,0.6,87.8,0.0,1.2,2615,53417.0,False
36081040500,Queens,Queens,3339,1849,1490,95.6,0.3,0.2,0.0,3.9,826,42557.0,False
36081040700,Queens,Queens,7632,4367,3265,89.7,1.7,3.3,0.1,4.8,2090,43355.0,False
36081040900,Queens,Queens,6017,3403,2614,84.6,0.8,2.0,0.0,12.4,1696,50045.0,False
36081041100,Queens,Queens,3873,2222,1651,81.0,1.2,1.6,0.0,16.1,1303,47448.0,False
36081041300,Queens,Queens,4822,2521,2301,74.7,2.6,0.0,0.0,21.9,1503,50745.0,False
36081041400,Queens,Queens,3677,1755,1922,20.0,1.0,72.4,0.0,0.7,2323,40682.0,False
36081041500,Queens,Queens,3687,1929,1758,67.8,15.3,1.1,0.0,15.5,1639,40345.0,False
36081042400,Queens,Queens,2612,1201,1411,2.5,0.2,93.4,0.0,1.8,1969,79375.0,False
36081042700,Queens,Queens,5242,3122,2120,81.2,1.7,0.0,0.0,17.0,1829,43031.0,False
36081043200,Queens,Queens,1507,658,849,5.9,0.1,92.9,0.0,0.0,1006,88750.0,False
36081043400,Queens,Queens,1708,776,932,8.1,1.4,73.8,0.0,8.7,1067,88500.0,False
36081043701,Queens,Queens,3780,2048,1732,73.4,12.5,8.3,0.0,3.7,1828,50817.0,False
36081043702,Queens,Queens,6213,3342,2871,56.3,3.7,16.8,0.0,22.5,2793,37904.0,False
36081043900,Queens,Queens,4537,2555,1982,87.8,4.8,0.7,0.0,6.6,1050,41088.0,False
36081044000,Queens,Queens,3821,1888,1933,15.5,0.2,72.3,0.0,3.9,2055,52237.0,False
36081044301,Queens,Queens,3535,1678,1857,73.9,5.2,6.7,1.3,11.9,1486,20273.0,False
36081044302,Queens,Queens,4748,2412,2336,48.0,4.7,12.6,0.2,33.8,2311,54569.0,False
36081044400,Queens,Queens,3024,1455,1569,39.4,1.4,24.5,2.6,17.6,1428,37054.0,False
36081044601,Queens,Queens,3119,1476,1643,50.5,1.1,24.8,2.2,19.5,1318,36553.0,False
36081044602,Queens,Queens,5082,2405,2677,30.6,1.6,25.6,0.2,35.9,2212,42384.0,False
36081044800,Queens,Queens,2677,1252,1425,16.0,4.6,10.2,0.0,56.3,1205,51184.0,False
36081045000,Queens,Queens,1902,972,930,25.6,18.7,1.8,0.0,47.9,1177,62383.0,False
36081045200,Queens,Queens,1009,376,633,11.1,25.9,25.7,0.0,37.4,694,40313.0,False
36081045400,Queens,Queens,4298,2256,2042,7.8,5.3,12.1,0.3,70.6,2761,53458.0,False
36081045500,Queens,Queens,13003,6219,6784,20.1,15.5,59.1,0.0,4.4,6936,46275.0,False
36081045600,Queens,Queens,1400,693,707,3.8,3.5,8.9,0.0,82.8,991,61950.0,False
36081045700,Queens,Queens,2992,1602,1390,23.5,7.5,0.3,0.4,68.4,1825,60583.0,False
36081045800,Queens,Queens,2098,1036,1062,11.0,5.6,9.7,1.2,63.2,1144,54000.0,False
36081045900,Queens,Queens,3923,2128,1795,49.7,2.7,0.2,0.0,43.9,1696,56806.0,False
36081046000,Queens,Queens,5817,2783,3034,29.9,0.6,16.5,0.8,46.2,2376,28113.0,False
36081046100,Queens,Queens,2988,1563,1425,42.5,4.8,0.4,0.2,49.2,1067,44757.0,False
36081046200,Queens,Queens,8760,4123,4637,38.3,3.5,7.1,0.1,42.7,3622,47524.0,False
36081046300,Queens,Queens,3985,1860,2125,53.8,1.2,0.5,0.0,41.2,1440,42720.0,False
36081046400,Queens,Queens,1734,789,945,24.5,23.8,21.2,4.0,22.7,1321,95250.0,False
36081046500,Queens,Queens,3680,2193,1487,78.8,3.4,0.0,0.0,17.8,1232,42344.0,False
36081046600,Queens,Queens,3521,1491,2030,13.3,15.5,20.7,0.0,48.4,2255,52477.0,False
36081046700,Queens,Queens,6815,3474,3341,62.7,3.7,1.3,0.0,32.4,2119,34214.0,False
36081046800,Queens,Queens,3171,1616,1555,18.2,6.0,8.9,0.0,52.7,1771,42089.0,False
36081046900,Queens,Queens,8205,4315,3890,50.9,4.8,1.9,0.0,35.9,3642,45048.0,False
36081047000,Queens,Queens,3322,1741,1581,21.1,3.4,9.5,11.3,39.4,2094,53409.0,False
36081047100,Queens,Queens,4218,2157,2061,23.2,7.1,0.0,0.0,69.4,1921,46855.0,False
36081047200,Queens,Queens,4027,1673,2354,14.4,20.2,23.2,0.0,40.2,2952,65592.0,False
36081047300,Queens,Queens,3710,1644,2066,20.4,11.8,2.6,0.0,65.1,2041,52500.0,False
36081047500,Queens,Queens,4570,2177,2393,29.8,10.0,0.3,0.0,56.5,2185,54130.0,False
36081047600,Queens,Queens,1459,772,687,9.4,35.9,13.7,0.0,36.1,853,86750.0,False
36081047800,Queens,Queens,5500,2596,2904,23.6,20.0,23.2,0.0,23.9,3907,80149.0,False
36081047900,Queens,Queens,5357,2649,2708,17.0,10.7,0.8,0.0,70.7,2822,46956.0,False
36081048000,Queens,Queens,2932,1486,1446,20.1,3.2,17.9,5.7,42.0,1737,60398.0,False
36081048100,Queens,Queens,6527,3302,3225,33.1,9.0,5.0,0.0,49.5,3614,35654.0,False
36081048200,Queens,Queens,1556,716,840,21.5,3.5,22.0,0.0,41.5,1127,83333.0,False
36081048300,Queens,Queens,4212,2004,2208,46.8,10.8,0.7,0.0,39.7,1954,43019.0,False
36081048400,Queens,Queens,4977,2305,2672,11.5,3.2,29.0,0.0,38.7,3354,61184.0,False
36081048500,Queens,Queens,4639,2156,2483,19.2,7.7,1.2,0.0,70.6,2457,53194.0,False
36081048900,Queens,Queens,1651,805,846,33.0,9.0,0.3,0.0,57.7,842,65625.0,False
36081049200,Queens,Queens,4387,1870,2517,12.5,2.5,55.6,0.0,19.9,3006,54432.0,False
36081049301,Queens,Queens,1933,939,994,25.5,43.5,1.1,0.0,29.4,1129,60426.0,False
36081049302,Queens,Queens,2376,1146,1230,24.7,58.9,5.6,0.0,10.0,1656,60268.0,False
36081049500,Queens,Queens,1283,555,728,38.0,58.2,0.0,0.0,3.8,897,60594.0,False
36081049600,Queens,Queens,3110,1559,1551,18.3,3.3,18.9,0.0,31.8,2221,73013.0,False
36081049700,Queens,Queens,2675,1329,1346,25.9,35.8,0.9,0.0,33.9,1613,45417.0,False
36081049900,Queens,Queens,4980,2575,2405,18.7,11.4,0.0,0.0,68.5,2502,57813.0,False
36081050000,Queens,Queens,4444,2241,2203,16.9,4.2,64.9,0.2,7.9,2683,40044.0,False
36081050201,Queens,Queens,1427,639,788,13.9,0.8,78.8,0.0,3.4,942,74813.0,False
36081050202,Queens,Queens,1357,599,758,10.3,1.6,73.7,0.0,8.8,989,61618.0,False
36081050400,Queens,Queens,2018,969,1049,7.0,2.8,88.4,0.1,0.0,1451,64554.0,False
36081050500,Queens,Queens,1456,721,735,21.6,44.4,2.3,0.0,30.6,927,62625.0,False
36081050600,Queens,Queens,1686,721,965,5.9,0.8,82.5,0.0,7.5,1174,81875.0,False
36081050700,Queens,Queens,3580,1660,1920,16.9,54.9,0.9,0.0,26.3,2427,75865.0,False
36081050800,Queens,Queens,2072,972,1100,3.8,1.4,81.4,0.0,9.1,1200,66250.0,False
36081051000,Queens,Queens,2096,1017,1079,5.9,0.6,75.1,0.0,12.6,1375,115069.0,False
36081051100,Queens,Queens,1961,950,1011,15.1,76.2,0.0,0.0,8.7,1337,70337.0,False
36081051200,Queens,Queens,2925,1324,1601,10.1,0.2,72.0,0.0,1.7,1777,68625.0,False
36081051300,Queens,Queens,2023,1060,963,20.2,46.3,0.0,0.0,33.5,1239,55281.0,False
36081051500,Queens,Queens,2693,1298,1395,22.7,72.1,1.9,0.0,3.1,1893,69560.0,False
36081051600,Queens,Queens,1866,942,924,14.6,1.3,83.2,0.5,0.0,1417,54620.0,False
36081051700,Queens,Queens,1777,821,956,46.0,50.1,0.8,0.6,2.2,1093,59412.0,False
36081051800,Queens,Queens,2441,1140,1301,10.3,0.1,89.2,0.0,0.0,1544,81397.0,False
36081052000,Queens,Queens,1640,738,902,6.2,1.8,89.7,0.0,1.0,1166,102625.0,False
36081052100,Queens,Queens,1744,833,911,17.0,69.4,3.8,0.0,4.1,1117,60260.0,False
36081052200,Queens,Queens,1854,851,1003,6.9,0.3,92.0,0.0,0.0,1258,81923.0,False
36081052400,Queens,Queens,1626,720,906,9.5,0.0,84.9,0.0,3.0,1122,75393.0,False
36081052500,Queens,Queens,1840,887,953,23.5,65.1,1.0,0.0,10.4,1174,57813.0,False
36081052600,Queens,Queens,1980,927,1053,14.2,2.2,73.3,0.0,2.6,1198,60729.0,False
36081052800,Queens,Queens,1509,663,846,6.2,0.0,85.7,0.0,3.5,1035,57500.0,False
36081053000,Queens,Queens,2311,1072,1239,4.5,0.0,91.0,1.1,0.0,1477,64583.0,False
36081053100,Queens,Queens,2785,1355,1430,32.6,62.7,0.0,0.0,4.6,2017,41605.0,False
36081053200,Queens,Queens,1699,747,952,4.6,1.8,85.6,0.0,1.3,1202,86950.0,False
36081053401,Queens,Queens,2016,887,1129,5.9,3.8,85.9,0.0,1.6,1434,65583.0,False
36081053500,Queens,Queens,1328,626,702,75.7,17.8,0.0,0.0,6.5,547,50750.0,False
36081053601,Queens,Queens,1759,874,885,13.4,0.0,75.3,3.0,2.2,1252,65750.0,False
36081053800,Queens,Queens,1720,719,1001,1.7,1.0,90.9,0.7,3.4,1138,74844.0,False
36081053900,Queens,Queens,4338,2265,2073,42.7,33.3,2.1,0.0,20.7,2746,60833.0,False
36081054000,Queens,Queens,4354,2061,2293,15.2,3.3,67.2,0.0,6.1,2470,48040.0,False
36081054200,Queens,Queens,5482,2549,2933,19.2,9.5,20.3,1.1,25.5,3591,70798.0,False
36081054500,Queens,Queens,3813,1948,1865,61.8,28.7,0.2,0.0,8.8,1652,52214.0,False
36081054700,Queens,Queens,5382,2668,2714,73.4,13.4,2.0,0.0,11.1,2139,53465.0,False
36081054800,Queens,Queens,2316,1115,1201,15.9,6.1,21.0,0.9,33.7,1616,72750.0,False
36081054900,Queens,Queens,5503,2946,2557,72.1,17.4,2.3,0.0,8.2,2518,40797.0,False
36081055100,Queens,Queens,4932,2419,2513,45.4,42.8,2.0,0.0,9.1,2618,45179.0,False
36081055200,Queens,Queens,3006,1374,1632,23.6,9.9,37.1,0.0,23.6,2173,52917.0,False
36081055300,Queens,Queens,2436,1113,1323,57.6,17.6,2.5,0.0,17.5,1153,46780.0,False
36081055400,Queens,Queens,2344,1140,1204,21.4,9.5,18.8,0.0,44.7,1358,63542.0,False
36081055500,Queens,Queens,2348,1255,1093,74.2,20.4,4.4,0.0,0.6,1099,46169.0,False
36081055600,Queens,Queens,2453,1189,1264,21.4,7.7,9.7,0.0,45.2,1754,71985.0,False
36081055700,Queens,Queens,3781,1796,1985,60.8,30.4,0.7,0.0,7.7,2052,42147.0,False
36081055800,Queens,Queens,1763,897,866,26.8,16.4,10.4,0.0,34.9,1324,81600.0,False
36081055900,Queens,Queens,1401,695,706,82.0,9.5,2.1,0.0,4.9,616,60625.0,False
36081056000,Queens,Queens,1651,783,868,16.3,25.1,9.9,0.1,36.0,1095,60536.0,False
36081056100,Queens,Queens,120,58,62,12.5,23.3,37.5,0.0,17.5,68,112188.0,False
36081056200,Queens,Queens,1655,858,797,26.8,22.5,14.2,0.0,16.9,1121,88958.0,False
36081056400,Queens,Queens,1582,797,785,20.4,15.3,12.4,0.0,40.8,790,52536.0,False
36081056500,Queens,Queens,1380,709,671,85.4,13.8,0.7,0.0,0.0,750,50893.0,False
36081056600,Queens,Queens,1703,834,869,31.5,6.2,21.3,0.0,24.1,1127,71087.0,False
36081056700,Queens,Queens,4231,2058,2173,55.4,33.5,2.6,0.0,8.4,2779,80838.0,False
36081056800,Queens,Queens,4439,2255,2184,21.1,6.3,66.1,0.0,4.4,2949,64858.0,False
36081057700,Queens,Queens,3797,1895,1902,32.1,62.0,0.0,0.0,4.3,2497,66983.0,False
36081057900,Queens,Queens,1610,804,806,32.9,62.7,0.4,0.8,2.8,1076,53542.0,False
36081058000,Queens,Queens,3565,1662,1903,12.1,1.0,79.1,0.4,3.6,2585,76227.0,False
36081058100,Queens,Queens,2875,1381,1494,41.1,55.0,1.4,0.0,2.4,1654,52560.0,False
36081058200,Queens,Queens,5054,2519,2535,11.6,1.5,80.7,0.0,0.2,3228,83167.0,False
36081058300,Queens,Queens,3327,1602,1725,39.6,48.5,5.1,0.6,4.7,2112,54688.0,False
36081058500,Queens,Queens,4476,2117,2359,48.7,40.0,0.2,0.0,10.3,2646,52917.0,False
36081058700,Queens,Queens,3421,1591,1830,21.0,72.8,0.5,0.0,5.6,1851,47331.0,False
36081058900,Queens,Queens,4165,2082,2083,41.8,51.5,1.0,0.5,3.9,1707,38152.0,False
36081059000,Queens,Queens,1428,596,832,6.4,0.8,88.7,1.9,1.1,1056,69022.0,False
36081059100,Queens,Queens,5210,2526,2684,47.1,46.3,1.0,0.0,4.6,2641,56932.0,False
36081059200,Queens,Queens,1128,527,601,3.8,3.4,89.1,0.0,0.4,872,81447.0,False
36081059300,Queens,Queens,4192,1972,2220,26.2,65.6,2.9,0.0,4.8,2491,52641.0,False
36081059400,Queens,Queens,1553,634,919,5.2,0.4,86.5,1.3,1.9,1210,89500.0,False
36081059500,Queens,Queens,4435,1995,2440,42.3,51.0,3.1,0.0,2.7,2656,52159.0,False
36081059600,Queens,Queens,1465,673,792,4.2,1.3,94.0,0.0,0.0,1129,74583.0,False
36081059800,Queens,Queens,1727,744,983,8.5,1.5,82.9,0.0,2.9,1251,83021.0,False
36081059900,Queens,Queens,1376,601,775,23.3,73.0,0.4,0.0,2.5,1001,57697.0,False
36081060000,Queens,Queens,1086,421,665,10.7,1.0,86.6,0.0,0.8,780,87708.0,False
36081060100,Queens,Queens,1955,1041,914,42.9,53.3,0.3,0.0,1.8,1361,67330.0,False
36081060300,Queens,Queens,2006,1123,883,34.7,60.5,0.7,0.0,1.7,1346,75313.0,False
36081060600,Queens,Queens,1393,595,798,6.2,2.1,90.2,0.0,0.4,990,83452.0,False
36081060800,Queens,Queens,1662,841,821,1.0,0.0,97.8,0.4,0.0,1190,84821.0,False
36081061000,Queens,Queens,1556,615,941,1.7,0.8,96.3,0.0,0.0,1194,71766.0,False
36081061200,Queens,Queens,1528,689,839,3.1,2.2,93.0,0.0,0.0,1135,104500.0,False
36081061301,Queens,Queens,6281,3022,3259,33.8,56.1,0.9,0.0,8.0,3729,52153.0,False
36081061400,Queens,Queens,1321,572,749,7.3,4.0,83.8,0.0,0.0,872,101473.0,False
36081061601,Queens,Queens,2384,1141,1243,3.1,0.5,90.9,0.0,1.9,1676,97679.0,False
36081061602,Queens,Queens,1275,611,664,9.5,2.2,83.1,1.3,0.0,938,89063.0,False
36081061800,Queens,Queens,1876,931,945,1.1,4.0,90.4,0.0,0.5,1332,60938.0,False
36081061900,Queens,Queens,2738,1357,1381,30.6,66.9,0.0,0.0,2.5,1987,69004.0,False
36081062000,Queens,Queens,1518,706,812,8.8,0.5,80.6,0.0,7.8,1159,91538.0,False
36081062100,Queens,Queens,2589,1025,1564,30.6,66.4,0.9,0.0,2.0,1795,56154.0,False
36081062200,Queens,Queens,1653,779,874,6.8,1.0,90.3,0.0,1.6,1356,77813.0,False
36081062300,Queens,Queens,2049,1111,938,35.7,63.5,0.0,0.0,0.8,1321,68207.0,False
36081062500,Queens,Queens,2586,1314,1272,19.5,73.7,1.3,0.0,4.8,1823,62263.0,False
36081062600,Queens,Queens,3096,1394,1702,7.8,1.7,89.2,0.0,0.6,2062,86196.0,False
36081062700,Queens,Queens,2917,1459,1458,42.8,54.3,0.2,0.0,1.2,1787,66380.0,False
36081062900,Queens,Queens,3086,1573,1513,19.6,74.5,1.2,0.8,3.9,1985,60156.0,False
36081063000,Queens,Queens,1865,887,978,8.6,0.8,88.6,0.0,0.0,1370,80417.0,False
36081063200,Queens,Queens,2459,1089,1370,4.3,1.1,89.1,0.0,3.7,1698,84167.0,False
36081063301,Queens,Queens,1450,720,730,17.5,81.5,0.0,0.0,0.0,1038,62604.0,False
36081063302,Queens,Queens,1490,704,786,28.9,70.7,0.0,0.0,0.3,1153,66983.0,False
36081063500,Queens,Queens,2636,1280,1356,20.8,77.0,0.9,0.0,0.7,1889,70750.0,False
36081063700,Queens,Queens,3199,1560,1639,27.9,66.0,0.0,0.0,5.3,2486,84738.0,False
36081063800,Queens,Queens,4113,2012,2101,8.2,4.9,80.9,0.3,4.8,2682,104112.0,False
36081063900,Queens,Queens,2551,1126,1425,22.4,59.1,2.2,0.0,11.3,1908,68472.0,False
36081064101,Queens,Queens,2038,898,1140,18.7,68.5,1.1,0.0,10.1,1531,55329.0,False
36081064500,Queens,Queens,1948,930,1018,13.1,54.3,1.2,0.0,27.5,1408,80132.0,False
36081064600,Queens,Queens,3121,1497,1624,4.9,0.6,92.7,0.0,0.0,2245,84393.0,False
36081065000,Queens,Queens,3070,1320,1750,6.6,1.3,88.3,0.5,0.0,2260,79632.0,False
36081065400,Queens,Queens,3128,1352,1776,18.5,3.6,74.4,0.0,1.5,1892,83864.0,False
36081065600,Queens,Queens,5230,2192,3038,7.2,1.6,87.2,0.0,2.8,3260,63156.0,False
36081065702,Queens,Queens,1761,765,996,18.2,73.4,4.3,0.0,4.0,1257,61905.0,False
36081065703,Queens,Queens,2783,1345,1438,10.8,87.7,0.0,0.0,1.5,2080,72313.0,False
36081065900,Queens,Queens,1765,783,982,8.4,89.5,0.0,0.0,2.2,1335,90227.0,False
36081066000,Queens,Queens,3674,1610,2064,11.7,5.4,81.8,0.0,0.5,2404,93906.0,False
36081066100,Queens,Queens,1469,641,828,8.5,80.0,1.8,0.0,9.1,1170,75313.0,False
36081066300,Queens,Queens,2463,1095,1368,6.4,84.8,0.2,0.0,8.6,1867,95854.0,False
36081066400,Queens,Queens,10018,4425,5593,5.8,4.8,84.8,0.0,2.8,5978,88162.0,False
36081066501,Queens,Queens,3400,1658,1742,5.9,92.1,0.0,0.0,0.7,2595,80455.0,False
36081066701,Queens,Queens,2280,1098,1182,19.9,77.0,0.4,0.0,2.7,1515,52917.0,False
36081066900,Queens,Queens,1602,758,844,4.1,91.6,0.0,0.0,4.4,1201,74259.0,False
36081067100,Queens,Queens,2129,1039,1090,7.0,76.0,1.6,0.0,12.6,1674,83854.0,False
36081067700,Queens,Queens,1826,870,956,5.6,78.8,1.1,0.0,14.5,1448,87802.0,False
36081067900,Queens,Queens,3772,1779,1993,33.6,57.1,2.3,0.0,4.3,2588,44861.0,False
36081068000,Queens,Queens,5064,2391,2673,6.6,1.2,86.0,0.0,2.6,3608,93333.0,False
36081068200,Queens,Queens,1278,608,670,4.9,0.0,92.3,0.0,1.8,777,78000.0,False
36081068300,Queens,Queens,4499,2181,2318,42.9,6.6,5.9,0.0,44.6,2604,63021.0,False
36081068700,Queens,Queens,4703,2119,2584,19.3,27.0,2.4,0.0,47.8,2846,57452.0,False
36081069000,Queens,Queens,3460,1354,2106,1.0,0.8,96.4,0.0,1.4,2150,81105.0,False
36081069300,Queens,Queens,2864,1285,1579,26.6,34.2,9.4,0.0,26.4,1616,42389.0,False
36081069400,Queens,Queens,3687,1668,2019,9.8,3.6,83.1,0.0,1.8,2252,80598.0,False
36081069500,Queens,Queens,1773,859,914,24.5,42.9,0.0,0.0,28.3,1394,54309.0,False
36081069701,Queens,Queens,3990,1920,2070,23.8,41.6,4.6,0.0,28.3,2356,55023.0,False
36081069702,Queens,Queens,3548,1881,1667,5.6,55.6,1.0,0.0,36.0,2582,77729.0,False
